datetime,DPW,PEMA,PHA,RSD
2024-12-17 08:00:00,9.303783333333334,9.62265,8.927566666666667,3.74742331243523
2024-12-17 09:00:00,9.310283333333333,9.511283333333333,8.856866666666667,3.6334085303615318
2024-12-18 06:00:00,22.259555555555558,20.941777777777776,21.340962962962962,3.1408896385113643
2024-12-18 18:00:00,6.9337,6.541816666666667,6.883366666666666,3.141838972603449
2024-12-19 04:00:00,8.105196428571428,8.154535714285714,8.134982142857142,0.3055478894242142
2024-12-19 09:00:00,7.356036363636363,7.156927272727273,7.493714285714286,2.3082725796880585
2024-12-19 16:00:00,9.308633333333335,9.659316666666665,9.549283333333333,1.8867539662311237
2024-12-19 18:00:00,9.37705,9.119283333333334,9.363416666666666,1.5618910967179636
2024-12-20 05:00:00,19.97965,20.7651,21.494683333333334,3.6521299102867797
2024-12-20 13:00:00,22.356683333333333,21.310316666666665,22.101016666666666,2.488314986345866
2024-12-20 14:00:00,22.110033333333334,21.00228333333333,21.995516666666667,2.807028413031537
2024-12-20 15:00:00,20.53425,20.504133333333336,21.781866666666666,3.4821315910027995
2024-12-23 08:00:00,20.4681,21.070116666666664,21.25785,1.9710850327049227
2024-12-23 10:00:00,21.451649999999997,22.169733333333333,21.975399999999997,1.6986568118764338
2024-12-23 11:00:00,22.37345,23.4922,22.714616666666664,2.5082424157075085
2024-12-23 12:00:00,25.410216666666667,24.26765,23.625966666666667,3.698714796617814
2024-12-24 02:00:00,25.23753333333333,23.997616666666666,24.03761666666667,2.884849936236851
2024-12-24 06:00:00,22.041266666666665,21.755016666666666,22.34625,1.3410408327827323
2024-12-24 07:00:00,24.5295,22.863916666666668,23.324133333333336,3.6488409310975127
2024-12-24 23:00:00,24.448183333333336,25.0838,25.358433333333334,1.8703423569153887
2024-12-25 01:00:00,26.048350000000003,27.129250000000003,26.079766666666668,2.328575765911342
2024-12-26 06:00:00,20.096616666666666,21.19908333333333,20.885683333333336,2.740748363146007
2024-12-26 07:00:00,20.08261666666667,21.1877,20.76196666666667,2.695552791461584
2024-12-26 12:00:00,23.309083333333334,22.538633333333333,22.697666666666667,1.7802448724091393
2024-12-27 00:00:00,29.639683333333334,30.819633333333336,30.5988,2.066668127996806
2024-12-27 03:00:00,29.005499999999998,29.503249999999998,27.71216666666667,3.216813433303641
2024-12-27 04:00:00,28.539416666666668,28.138683333333333,27.28151666666667,2.296115792299846
2024-12-27 05:00:00,27.819983333333333,27.02381666666667,26.141583333333333,3.1100712347370365
2024-12-27 06:00:00,27.1821,27.058083333333332,25.7212,3.0390696023022987
2024-12-27 07:00:00,26.625933333333332,25.916866666666667,24.9772,3.2006580396634337
2024-12-27 08:00:00,25.830316666666665,26.12575,24.719833333333334,2.9003465523249528
2024-12-27 09:00:00,25.5861,26.075866666666666,25.030266666666666,2.046417475660448
2024-12-27 10:00:00,26.1868,26.06935,24.780066666666666,3.03942259724821
2024-12-28 00:00:00,27.813100000000002,29.731833333333334,29.457033333333335,3.577818831089341
2024-12-28 01:00:00,28.51005,30.354666666666667,29.99318333333333,3.300192264916973
2024-12-28 11:00:00,26.001766666666665,27.62125,27.058766666666667,3.0573033656771873
2024-12-28 12:00:00,26.8363,27.660016666666667,27.50585,1.6020553822203825
2024-12-28 13:00:00,26.441266666666667,26.924133333333334,27.640116666666664,2.2338872562731265
2024-12-31 10:00:00,20.50585,20.669949999999996,19.6355,2.742695897604193
2025-01-01 07:00:00,7.243683333333333,7.729716666666667,7.5287500000000005,3.2560399570486864
2025-01-02 18:00:00,11.279066666666667,11.186649999999998,10.5891,3.399221291659462
2025-01-04 00:00:00,21.16436666666667,22.330233333333336,22.470683333333334,3.2612820826547
2025-01-04 01:00:00,21.36395,22.284983333333333,22.405366666666666,2.5874131830444584
2025-01-04 03:00:00,20.317349999999998,21.182599999999997,21.070433333333334,2.2559886175154173
2025-01-10 06:00:00,13.034383333333333,13.015183333333335,12.986916666666668,0.18349924030959758
2025-01-10 10:00:00,18.71675,18.6107,19.520066666666665,2.6240956677474374
2025-01-10 11:00:00,18.863283333333335,18.726333333333333,19.80245,3.06198159824329
2025-01-10 13:00:00,18.4618,18.466,19.553183333333333,3.34042448306126
2025-01-10 23:00:00,25.399,24.796883333333334,25.560183333333335,1.5932051096105733
2025-01-11 12:00:00,22.440166666666666,23.777766666666665,23.929816666666667,3.5055578718670364
2025-01-11 15:00:00,20.9009,21.946716666666664,21.556449999999998,2.461737072916332
2025-01-11 16:00:00,20.851966666666666,21.3877,22.007033333333332,2.699145660145053
2025-01-12 18:00:00,8.82530612244898,8.913102040816327,8.500526315789473,2.4848837780109387
